%The Automatic Diatom Identification and Classification (ADIAC)
%project was a pilot study concerning automatic identification of
%diatoms (unicellular algae) on the basis of images. The data was
%donated by Andrei Jalba, a PhD student on the project, which
%finished in the early 2000s. The outlines are extracted from
%thresholded images. Presumably the time series are generated as
%distance to a reference point (the centre being the obvious
%candidate). The data is very sinusoidal
@Relation Adiac
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute att144 numeric
@attribute att145 numeric
@attribute att146 numeric
@attribute att147 numeric
@attribute att148 numeric
@attribute att149 numeric
@attribute att150 numeric
@attribute att151 numeric
@attribute att152 numeric
@attribute att153 numeric
@attribute att154 numeric
@attribute att155 numeric
@attribute att156 numeric
@attribute att157 numeric
@attribute att158 numeric
@attribute att159 numeric
@attribute att160 numeric
@attribute att161 numeric
@attribute att162 numeric
@attribute att163 numeric
@attribute att164 numeric
@attribute att165 numeric
@attribute att166 numeric
@attribute att167 numeric
@attribute att168 numeric
@attribute att169 numeric
@attribute att170 numeric
@attribute att171 numeric
@attribute att172 numeric
@attribute att173 numeric
@attribute att174 numeric
@attribute att175 numeric
@attribute att176 numeric
@attribute  target {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37}

@data
1.7096218,1.7063543,1.6642836,1.6097746,1.5221986,1.432495,1.3421535,1.2518293,1.1622693,1.0736008,0.99355652,0.90681513,0.82171084,0.73742479,0.65204482,0.56709807,0.4819489,0.39737328,0.31063702,0.22615296,0.14020639,0.062580207,-0.023257365,-0.10711207,-0.19111466,-0.27445294,-0.35703313,-0.4387427,-0.51945164,-0.59899639,-0.67719299,-0.75379945,-0.8285508,-0.90108402,-0.97581811,-1.0429597,-1.0997829,-1.1478473,-1.2202154,-1.2753086,-1.3167992,-1.3573027,-1.388829,-1.4102065,-1.4204755,-1.4192126,-1.4063966,-1.3827224,-1.3525315,-1.313827,-1.2702544,-1.2138497,-1.1573183,-1.0961786,-1.0351148,-0.96886369,-0.89742223,-0.82353767,-0.74673996,-0.66992987,-0.5907927,-0.51040024,-0.4260288,-0.34654044,-0.26334404,-0.17944352,-0.097198027,-0.011049165,0.073625605,0.15968855,0.24586968,0.33117898,0.41641301,0.50272412,0.58774828,0.67334222,0.75796855,0.84316688,0.92184457,1.0099246,1.0887193,1.1780699,1.259692,1.3495504,1.4394684,1.528908,1.6167697,1.6953748,1.7178424,1.7255526,1.6775864,1.5990687,1.5107828,1.420529,1.3322089,1.2427841,1.151034,1.0635563,0.97662642,0.89127171,0.80662603,0.72164352,0.64386203,0.55847447,0.48163222,0.39605334,0.31127483,0.22506434,0.13779712,0.053819419,-0.031118282,-0.11552387,-0.19932431,-0.28244157,-0.36477271,-0.43861137,-0.51909097,-0.59096328,-0.66899182,-0.74543287,-0.82137231,-0.89235314,-0.9620823,-1.0338725,-1.097134,-1.159969,-1.215887,-1.2703652,-1.3111878,-1.3510092,-1.3819262,-1.4026577,-1.4124738,-1.4107663,-1.3977606,-1.38169,-1.3477632,-1.3163925,-1.2666301,-1.2167884,-1.1609177,-1.0946186,-1.0298797,-0.96162643,-0.89042524,-0.81677365,-0.74104555,-0.66708264,-0.58791665,-0.50749491,-0.42599863,-0.34358243,-0.2603631,-0.17644689,-0.091917871,-0.0068505807,0.077132962,0.16273853,0.24918039,0.33424762,0.41980607,0.50518877,0.58282141,0.6689929,0.7532959,0.83844788,0.92436261,1.0117366,1.0996377,1.1893693,1.2790544,1.3690341,1.4589573,1.5403699,1.6280938,1.6845864,1
1.7031301,1.6604369,1.5986995,1.5294986,1.4430168,1.3556236,1.2682389,1.1822139,1.0969251,1.0129285,0.94421454,0.85896571,0.77604054,0.69147135,0.60720584,0.5206607,0.43970865,0.35752257,0.28708686,0.20458058,0.12260355,0.037301643,-0.043710743,-0.12841167,-0.2082111,-0.29210903,-0.37239452,-0.45868101,-0.53648867,-0.6169769,-0.69782503,-0.7777294,-0.85655451,-0.93403435,-1.0098475,-1.0836612,-1.1548057,-1.2227365,-1.2864682,-1.3447644,-1.3963433,-1.4388822,-1.4708334,-1.489992,-1.4948769,-1.4855448,-1.4619448,-1.4264624,-1.380783,-1.3269258,-1.2668189,-1.194972,-1.1225172,-1.0511917,-0.97736872,-0.90159886,-0.82416519,-0.74544729,-0.66563759,-0.5849173,-0.50345388,-0.42132583,-0.33866169,-0.25552372,-0.17681932,-0.092712018,-0.00830157,0.072228265,0.1572811,0.23882315,0.32436904,0.41006208,0.49266428,0.57624477,0.65913119,0.7454794,0.82796241,0.91096478,0.99446874,1.0791882,1.1644927,1.2500035,1.3371821,1.4243794,1.5110015,1.5961299,1.6805257,1.7097215,1.706524,1.655313,1.5695478,1.4830744,1.4134705,1.3267692,1.2409814,1.1554646,1.0795307,1.0008407,0.91629644,0.83219839,0.74848846,0.6631205,0.57973551,0.49814812,0.41234671,0.32925326,0.24662435,0.16093143,0.095519246,0.010275599,-0.070614885,-0.15074472,-0.23486837,-0.31356472,-0.39667588,-0.47930748,-0.53956436,-0.6207214,-0.70105934,-0.78040561,-0.85067863,-0.92683503,-1.0011866,-1.0732738,-1.1424959,-1.2082543,-1.2818075,-1.33511,-1.3733052,-1.4127008,-1.4416604,-1.4746143,-1.4737468,-1.4502722,-1.4265678,-1.3916575,-1.3467878,-1.2942058,-1.2353191,-1.1714068,-1.0933138,-1.0230765,-0.95032295,-0.87548677,-0.79893772,-0.72837008,-0.648841,-0.56186525,-0.48618989,-0.40529596,-0.32285354,-0.25019248,-0.1776097,-0.093732097,-0.0095377106,0.069935352,0.13518553,0.22038109,0.30214983,0.3878063,0.47020571,0.55333157,0.63605063,0.71831802,0.80349235,0.88672489,0.97028614,1.0548009,1.1404792,1.225206,1.3108461,1.3808506,1.4669816,1.5524194,1.6297866,1.6544005,31
1.7090719,1.6988772,1.6620271,1.5986746,1.5145862,1.4162722,1.3172202,1.2184363,1.1185341,1.021194,0.92479133,0.83255319,0.74363205,0.65822223,0.57298549,0.48993431,0.40618089,0.3238369,0.24192025,0.16401675,0.082170545,0.0057544195,-0.082307069,-0.16570817,-0.24893034,-0.33259267,-0.40449731,-0.48513937,-0.5563972,-0.63672051,-0.71213914,-0.78422606,-0.85452482,-0.92618517,-0.98870265,-1.0550206,-1.1171175,-1.1645603,-1.2157325,-1.2605932,-1.2983803,-1.3283391,-1.346013,-1.3555276,-1.3652537,-1.3494586,-1.3389471,-1.3249995,-1.2912496,-1.2554032,-1.2096688,-1.1674512,-1.1096032,-1.0469744,-0.98856129,-0.91774217,-0.84383578,-0.77448768,-0.70208249,-0.62333388,-0.54346263,-0.4643138,-0.39453272,-0.31112584,-0.23046836,-0.15739363,-0.070868181,0.015025291,0.10111147,0.1834698,0.26962831,0.35364772,0.43617243,0.52057144,0.6019855,0.68748197,0.77457182,0.86356558,0.95773319,1.0531689,1.1509856,1.2498696,1.3497366,1.4486318,1.5461427,1.6410626,1.7114155,1.7242953,1.7265759,1.7116815,1.6925985,1.6122569,1.5168835,1.4186936,1.3199758,1.2212867,1.1232633,1.0267113,0.93265278,0.84149982,0.75364429,0.67006557,0.58383252,0.51061012,0.42781857,0.3435164,0.25729814,0.1750422,0.087866616,-0.0020207157,-0.084538696,-0.17036769,-0.26009831,-0.34361659,-0.41709476,-0.50175065,-0.58061425,-0.66386617,-0.74536679,-0.81763094,-0.89436703,-0.96835415,-1.0391487,-1.0973546,-1.1596121,-1.2168509,-1.2683183,-1.3025317,-1.3395125,-1.3653692,-1.3863777,-1.3980141,-1.3998754,-1.3981836,-1.3861349,-1.362936,-1.3286373,-1.286591,-1.2376287,-1.1825731,-1.1244117,-1.0657225,-0.99633019,-0.93217217,-0.86425564,-0.78593607,-0.71208115,-0.62938899,-0.55106053,-0.47074431,-0.39055515,-0.31046777,-0.22586523,-0.15073781,-0.06685878,0.013926935,0.097772661,0.18592281,0.2707511,0.35585666,0.44124307,0.52524085,0.61097507,0.68463065,0.77172267,0.84908585,0.94106992,1.0353867,1.1327326,1.2311099,1.3186439,1.4174515,1.5142595,1.608333,1.6655365,1.6959061,21
1.5045145,1.4480882,1.4548601,1.4650001,1.4784877,1.4713468,1.4278248,1.3882036,1.3148922,1.221184,1.1185277,1.0648096,0.96833299,0.86815529,0.76750627,0.65260713,0.55923994,0.45898106,0.35492227,0.25434018,0.15882396,0.079708819,-0.02092858,-0.09993004,-0.20108475,-0.26823931,-0.3687883,-0.46713073,-0.56304369,-0.64108224,-0.6832265,-0.74254384,-0.79442249,-0.85058039,-0.92144487,-0.98760681,-1.0486837,-1.1042846,-1.1535812,-1.1965779,-1.2329161,-1.2431268,-1.2251603,-1.2684438,-1.3059644,-1.3052464,-1.3402102,-1.3398785,-1.3157598,-1.2842444,-1.2453291,-1.199569,-1.147522,-1.1049837,-1.0774663,-1.029942,-1.0062034,-0.94652515,-0.89132838,-0.81402625,-0.75487567,-0.66257188,-0.5631356,-0.49849299,-0.42837003,-0.35313384,-0.26328215,-0.1496784,-0.034964541,0.065564908,0.15614432,0.25013479,0.34728611,0.46537418,0.56840042,0.67379709,0.79517375,0.8920497,0.96851134,1.0783623,1.1901041,1.3036052,1.412365,1.5202585,1.5841893,1.5826181,1.5730988,1.5670242,1.5643305,1.5649462,1.5688699,1.553538,1.5270542,1.5089419,1.4623196,1.378208,1.2664734,1.1652417,1.0569288,0.94895337,0.84124371,0.72127421,0.61348826,0.49858379,0.4001394,0.29253037,0.1878387,0.097293623,0.010388107,-0.072601117,-0.17988421,-0.25844914,-0.3663207,-0.46663885,-0.54039306,-0.6285099,-0.68314533,-0.75229974,-0.81684072,-0.88312045,-0.9293501,-0.99233197,-1.0633385,-1.1293702,-1.1867604,-1.1890447,-1.235849,-1.2760197,-1.3091914,-1.3078251,-1.2938676,-1.3040595,-1.3065697,-1.3013701,-1.2885134,-1.2681298,-1.2402573,-1.2050231,-1.1630887,-1.1293921,-1.114094,-1.0529482,-0.9865779,-0.91538734,-0.83976511,-0.76007966,-0.71395615,-0.67236702,-0.58333214,-0.48782335,-0.39588337,-0.33515203,-0.25817239,-0.16507368,-0.076091986,0.017229916,0.11641483,0.20995617,0.29669145,0.40875454,0.50344146,0.59851568,0.69649136,0.79710468,0.9001752,0.99969345,1.0980999,1.1703325,1.2141297,1.2582369,1.301589,1.3488797,1.3436217,1.3951926,1.4473002,1.4449351,22
1.5770572,1.567827,1.55051,1.524631,1.47029,1.3918567,1.3115402,1.2273886,1.1417602,1.0549008,0.96917552,0.88276158,0.7973788,0.71286399,0.62857304,0.54455592,0.46105745,0.37786308,0.29470432,0.21120277,0.12727429,0.045487958,-0.037477986,-0.12037831,-0.20320326,-0.28431397,-0.36686135,-0.44927948,-0.53154467,-0.61362703,-0.69548849,-0.7794365,-0.86088099,-0.94193491,-1.0224872,-1.1023816,-1.179936,-1.2506811,-1.3152611,-1.3624056,-1.3819706,-1.3886197,-1.3855321,-1.3886379,-1.4080479,-1.4324417,-1.4494032,-1.446317,-1.4162896,-1.3659381,-1.3069468,-1.2367756,-1.1641249,-1.085732,-1.0063596,-0.9262527,-0.84558232,-0.76447091,-0.68527143,-0.60337958,-0.5212721,-0.43898602,-0.3582547,-0.27560462,-0.19285506,-0.11001999,-0.028452065,0.05457912,0.13766215,0.22079086,0.30396004,0.38716524,0.47040261,0.55468914,0.63794762,0.72222872,0.80755935,0.89260125,0.97838712,1.0646662,1.1514801,1.2362694,1.3205842,1.4016308,1.4796477,1.5290716,1.5496391,1.557073,1.5560531,1.5570708,1.5447713,1.5186363,1.4692783,1.3925294,1.3115849,1.2286379,1.1438288,1.0586427,0.97256819,0.88574775,0.79909252,0.71290861,0.62861765,0.54539807,0.461102,0.37790759,0.2947488,0.21184683,0.12984696,0.046879142,-0.036026236,-0.11886034,-0.20161262,-0.28257584,-0.36503102,-0.44734654,-0.5294547,-0.60923136,-0.69079304,-0.77204143,-0.85290207,-0.9332754,-1.0130255,-1.0919627,-1.169815,-1.2461812,-1.3152329,-1.3732986,-1.4161476,-1.4434,-1.4434462,-1.4238205,-1.3868724,-1.3745655,-1.3684314,-1.3688405,-1.3652758,-1.3396733,-1.2827954,-1.2220172,-1.1518425,-1.0742801,-0.99511069,-0.91411939,-0.83270787,-0.75096723,-0.67092704,-0.58858648,-0.50608648,-0.42345417,-0.3421823,-0.25926974,-0.17628419,-0.094441244,-0.011284807,0.071914553,0.15515156,0.23842179,0.32172144,0.40504732,0.48863937,0.57264476,0.65689731,0.74135874,0.8265717,0.91290061,0.99941281,1.0859073,1.1716364,1.2570659,1.3388446,1.420658,1.4968474,1.532102,1.5590404,1.577437,24
1.6354756,1.6080397,1.5829836,1.5547,1.4862164,1.397352,1.3246653,1.2321029,1.1387346,1.0424261,0.94619249,0.85003863,0.75397223,0.65800372,0.56213811,0.4663941,0.37437778,0.27957197,0.18779311,0.099981371,0.013327379,-0.072263911,-0.15384308,-0.23238352,-0.31510733,-0.39325875,-0.47322192,-0.55419557,-0.63134456,-0.69623089,-0.76768953,-0.81968051,-0.88479136,-0.95918124,-1.0162888,-1.0832326,-1.1457173,-1.1883811,-1.2374849,-1.2616735,-1.2926484,-1.3219982,-1.3426703,-1.3535573,-1.3549607,-1.3462959,-1.3282013,-1.320013,-1.2837596,-1.2400462,-1.2060778,-1.1488994,-1.1014845,-1.034057,-0.97624101,-0.9012956,-0.8355618,-0.76044975,-0.69277892,-0.61207098,-0.53179845,-0.4458547,-0.368672,-0.28939866,-0.20479259,-0.13692519,-0.051937688,0.035539623,0.12394632,0.21318503,0.30316539,0.39382299,0.48917462,0.58467638,0.68030736,0.77605868,0.87191935,0.96661282,1.0476884,1.1404886,1.2352899,1.3271725,1.418977,1.5060466,1.5716017,1.5930291,1.5979382,1.6157082,1.615781,1.5982308,1.5819275,1.5650961,1.4975062,1.4075927,1.3165536,1.2230592,1.1299067,1.0337004,0.9375726,0.83966675,0.74196981,0.64601475,0.55016449,0.45842684,0.36296982,0.27210284,0.17714695,0.087170946,5.2177736E-4,-0.084920882,-0.17058487,-0.25133107,-0.33287518,-0.41862609,-0.4957045,-0.57011001,-0.64177308,-0.72087684,-0.79437751,-0.84416046,-0.90969458,-0.98316516,-1.0532466,-1.0912676,-1.1532218,-1.210067,-1.2610178,-1.2866715,-1.3224408,-1.3493346,-1.3672241,-1.3751716,-1.3731319,-1.3611991,-1.3394786,-1.3090392,-1.2880761,-1.2412198,-1.1877729,-1.1377937,-1.0933125,-1.0253368,-0.95387433,-0.89173571,-0.82561516,-0.74498737,-0.67292342,-0.60076247,-0.53882993,-0.45988092,-0.38224479,-0.30257718,-0.23305987,-0.15047242,-0.06633533,0.022392467,0.11104389,0.20067296,0.29549588,0.38612504,0.48146638,0.57362758,0.67257685,0.76840329,0.86790302,0.96374451,1.0633216,1.1592509,1.2518926,1.3282149,1.4211024,1.5039993,1.5721498,1.6059741,1.6200616,1.6366043,30
1.6500945,1.6194848,1.5719377,1.5017906,1.4208353,1.3379024,1.2533793,1.1801059,1.0944802,1.0088898,0.92333805,0.83782835,0.75236469,0.6685456,0.58324166,0.49975731,0.41465363,0.34259309,0.25842706,0.17511297,0.10380806,0.019489825,-0.064655707,-0.14595182,-0.22825926,-0.30988203,-0.39273559,-0.47180461,-0.55362171,-0.63488032,-0.71547195,-0.79082382,-0.86931189,-0.94654885,-1.0222249,-1.0959174,-1.1604507,-1.2277635,-1.2907609,-1.3481254,-1.3981531,-1.4387067,-1.4674354,-1.4823001,-1.4820318,-1.4666566,-1.4355203,-1.3966241,-1.3463281,-1.2884572,-1.2266164,-1.1759826,-1.1060229,-1.033333,-0.9585028,-0.88196298,-0.80406503,-0.7250649,-0.64515975,-0.56552694,-0.48681704,-0.40481311,-0.32237269,-0.24257727,-0.15930765,-0.075772005,0.0073934811,0.089500029,0.17374984,0.24722984,0.32955549,0.41224881,0.49714516,0.58028656,0.66541409,0.75061213,0.83587399,0.92218159,1.0081472,1.0951012,1.1804826,1.2658842,1.3486931,1.4193938,1.4999795,1.5683873,1.6094986,1.6175513,1.6164968,1.5970146,1.5682524,1.5009183,1.4201959,1.3371571,1.2537907,1.1681015,1.0824435,0.99681931,0.91123169,0.82568417,0.74168519,0.65627867,0.57258315,0.48735323,0.40402144,0.31901368,0.24712878,0.16275935,0.080012538,-0.0022646647,-0.086065778,-0.16727602,-0.25080733,-0.33102626,-0.41378767,-0.49614957,-0.57803636,-0.65548349,-0.73588441,-0.81544014,-0.88912097,-0.9659932,-1.0412091,-1.1143184,-1.1744533,-1.2396661,-1.2982706,-1.3497425,-1.4067824,-1.4385322,-1.4673242,-1.4822618,-1.48207,-1.4667679,-1.4376593,-1.3968501,-1.3465848,-1.2890254,-1.2258803,-1.1650815,-1.0938218,-1.0200646,-0.94434956,-0.86707015,-0.78854811,-0.7090155,-0.62865215,-0.55127113,-0.46943919,-0.38713696,-0.30443316,-0.2351147,-0.1516752,-0.067985651,0.01342283,0.097624611,0.18198876,0.26433422,0.34701751,0.43191219,0.51689944,0.59059986,0.67432817,0.75958872,0.84490901,0.93028367,1.015708,1.1026689,1.187929,1.2722401,1.3564875,1.4396389,1.5203614,1.588768,1.6337666,1.6519044,29
1.5055288,1.5069548,1.480786,1.4573465,1.432694,1.3914677,1.3233657,1.2533023,1.182848,1.0895646,0.99776439,0.90752446,0.81895935,0.73228505,0.63800533,0.54460125,0.46277014,0.37319788,0.28245796,0.19421746,0.10736734,0.02316661,-0.071136598,-0.14955139,-0.22552483,-0.31545676,-0.40390992,-0.48224993,-0.55728325,-0.63971976,-0.71973442,-0.79720051,-0.84966251,-0.92018121,-0.98678611,-1.0492534,-1.1071452,-1.1599706,-1.2068284,-1.2473908,-1.3102435,-1.3375005,-1.3566179,-1.3674181,-1.3396762,-1.3375419,-1.3497725,-1.3564512,-1.3256216,-1.3153691,-1.269573,-1.2432124,-1.184558,-1.1446396,-1.0756415,-1.0240623,-0.95593728,-0.88600068,-0.80248213,-0.73404743,-0.66194487,-0.58653574,-0.49378846,-0.41027248,-0.32468139,-0.23731834,-0.14791381,-0.057758269,0.03977909,0.13018026,0.2219699,0.3236838,0.41735202,0.51209605,0.61439477,0.70541544,0.80833955,0.90614342,1.0046692,1.1044346,1.2054387,1.3068319,1.4042757,1.5028366,1.5993119,1.683399,1.7296351,1.7494413,1.7478304,1.7342536,1.7147195,1.6375164,1.5403544,1.4407981,1.3415799,1.2433091,1.1416912,1.040341,0.93940133,0.83890441,0.74518359,0.64232129,0.54541514,0.44941142,0.35323677,0.2604924,0.16776859,0.067846267,-0.014805171,-0.10589737,-0.20043528,-0.28588234,-0.37028862,-0.45464991,-0.53689522,-0.6167879,-0.69313827,-0.76274346,-0.83842718,-0.9098537,-0.96797182,-1.0255247,-1.0897461,-1.1311558,-1.1909965,-1.2194742,-1.252588,-1.2804437,-1.3128794,-1.3106224,-1.3282831,-1.3282704,-1.3093485,-1.302535,-1.2578654,-1.2358602,-1.2067155,-1.1705513,-1.1279093,-1.0795116,-1.0258352,-0.96721294,-0.90408275,-0.83709009,-0.76661899,-0.69296289,-0.61637102,-0.55708086,-0.47506948,-0.39107473,-0.31783054,-0.24258821,-0.16121124,-0.06999987,0.011288466,0.087622502,0.17917915,0.26547586,0.35079756,0.43729795,0.52526561,0.61458673,0.70691534,0.79168032,0.88116846,0.97465276,1.0642309,1.1554194,1.2308766,1.2968066,1.3631141,1.4089913,1.4494138,1.4576023,1.4506636,1.4974238,8
1.7091954,1.7329113,1.6882395,1.6152782,1.5329102,1.4459671,1.3597096,1.2729238,1.185514,1.1000554,1.0178789,0.93569434,0.85050982,0.76519874,0.68031945,0.59458437,0.51020575,0.42487716,0.34110389,0.26364414,0.17906286,0.10209942,0.018108262,-0.058234749,-0.13798527,-0.21703492,-0.29915033,-0.3810047,-0.46198368,-0.5421449,-0.62134707,-0.69253748,-0.77256297,-0.84805558,-0.92211576,-0.99695924,-1.0657842,-1.1358818,-1.1974341,-1.2592867,-1.3155508,-1.358298,-1.3983007,-1.4277694,-1.4450631,-1.4490605,-1.4399511,-1.4240371,-1.3895633,-1.3556544,-1.3092711,-1.2554425,-1.1907919,-1.126644,-1.064947,-0.99410143,-0.92074346,-0.84534632,-0.76828039,-0.68983722,-0.61263981,-0.53203102,-0.45050774,-0.36930648,-0.28994566,-0.21129839,-0.1275768,-0.044696345,0.038326157,0.12250886,0.20725717,0.29274631,0.3772027,0.46227715,0.54746808,0.63291925,0.71456537,0.79701913,0.88231506,0.96820786,1.0547209,1.1409373,1.22753,1.3107479,1.3937099,1.4809017,1.5680814,1.6551864,1.7426883,1.7586519,1.6915638,1.606196,1.5198663,1.4333392,1.3469435,1.2655378,1.1820602,1.1035864,1.0180014,0.93976507,0.85519441,0.76919748,0.6849808,0.59970487,0.51418752,0.42906881,0.34507063,0.26023976,0.18301432,0.10376036,0.023739938,-0.052520439,-0.13567201,-0.21113106,-0.29330868,-0.37487159,-0.45572324,-0.53574688,-0.61760302,-0.69554788,-0.77249931,-0.84767361,-0.92466085,-0.99586863,-1.0686118,-1.1338684,-1.1999815,-1.2560556,-1.3116085,-1.3600441,-1.3996743,-1.4287048,-1.4455063,-1.4489609,-1.4388098,-1.4228597,-1.3879775,-1.3495464,-1.3022122,-1.2425919,-1.1866782,-1.1177794,-1.0531485,-0.98459206,-0.91099498,-0.83540535,-0.75818286,-0.68184693,-0.60240553,-0.52540276,-0.44800102,-0.3669674,-0.28588338,-0.20235408,-0.12000218,-0.035602597,0.047726014,0.13151401,0.2166781,0.3013512,0.38614943,0.47124473,0.55697806,0.64221202,0.72784376,0.81341087,0.89967287,0.98609745,1.0644177,1.151072,1.2305021,1.3177817,1.4046741,1.4919275,1.5717296,1.6512854,15
1.6985497,1.6992343,1.6761515,1.5901523,1.4909488,1.3931998,1.2947092,1.1988408,1.1015623,1.004828,0.90868711,0.8132356,0.71848388,0.62806593,0.53235521,0.44159682,0.35208803,0.25874457,0.17478854,0.087758956,0.00224618,-0.081516257,-0.16506434,-0.24186054,-0.32074437,-0.39719964,-0.47215819,-0.55170635,-0.62521797,-0.6977217,-0.76708417,-0.83287089,-0.89472321,-0.96602582,-1.0070708,-1.0557065,-1.1128274,-1.1512118,-1.1981489,-1.2354839,-1.2541804,-1.2796005,-1.2783613,-1.2874433,-1.2878947,-1.2800235,-1.2651346,-1.2579888,-1.2258978,-1.1868334,-1.1412529,-1.1057744,-1.0485284,-1.001299,-0.93459627,-0.87768817,-0.81679182,-0.75105557,-0.67565035,-0.60078974,-0.53355814,-0.45340052,-0.37136335,-0.31305701,-0.22748154,-0.14598582,-0.067016939,0.020876599,0.10991725,0.19400309,0.27107137,0.35410417,0.44634744,0.53644271,0.62448576,0.71739523,0.81103478,0.9056782,0.99795288,1.0942399,1.190808,1.29034,1.3691041,1.4652693,1.5608761,1.6520273,1.6621752,1.6606291,1.680442,1.6649069,1.6570279,1.5877833,1.4949943,1.4002715,1.3051203,1.2078849,1.1128573,1.0179658,0.9203314,0.82687585,0.73432923,0.64081515,0.54662378,0.45307063,0.36561289,0.27382614,0.1829041,0.086567355,0.014984781,-0.073301202,-0.16031413,-0.24298121,-0.32999334,-0.41433862,-0.49758709,-0.58057679,-0.65828419,-0.74115976,-0.81214775,-0.89181328,-0.95604287,-1.029394,-1.0850869,-1.1500766,-1.1947346,-1.2490057,-1.2762666,-1.3136646,-1.3482426,-1.3578595,-1.3737148,-1.3823209,-1.3819177,-1.38528,-1.3535941,-1.3446674,-1.3091862,-1.2663806,-1.2170515,-1.1773205,-1.1161497,-1.0504916,-0.98089493,-0.90775875,-0.83166443,-0.76466985,-0.69418962,-0.62066417,-0.53612957,-0.45649989,-0.37219033,-0.28765872,-0.20963283,-0.12184799,-0.037674008,0.050457413,0.13972631,0.23000639,0.32120064,0.41323192,0.49651238,0.58017742,0.67071921,0.7655834,0.85974418,0.95304201,1.047143,1.1451633,1.2403445,1.3361591,1.4325435,1.5231578,1.6002639,1.6524611,1.6705548,1.6810191,20
